bnf_code,actual_cost,predicted_cost,predicted_cost_AutoARIMA-lo-95,predicted_cost_AutoARIMA-hi-95
1001030U0BEAWCB,3589188.83463,1696100.387702445,1485687.604828246,1906513.2295960626
1001030U0BEAXCC,2901261.51977,1380081.2634845693,1201392.2436470839,1558770.309685037
1001030U0BEAYCD,680016.3160299999,337889.5185517321,312439.9591691601,363339.0648076977
1001030U0BEAZCE,1166033.71227,586141.376445879,534041.7381701925,638241.0511101651
1001040C0AAAAAA,5322204.312789999,2405729.4200999998,2149054.35920625,2662404.4308133926
1001040C0AAABAB,3468056.620049999,1582756.2472430712,1493772.995584857,1671739.4989012857
1001040G0AAACAC,513219.19269,201756.55177529,177827.7453923975,225685.3581581825
1001040V0AAAAAA,573713.8146599998,298211.90172991075,270084.48214285716,326339.3213169643
1001040V0AAABAB,678147.21172,359722.8586298203,336543.18050295697,382902.54630663275
1002010Q0AAABAB,2549416.6900900006,940378.2618750001,824860.3499125,1055896.2178625
1002020C0AAABAB,1827047.11269,1208241.3026666667,1124491.9978666666,1291990.6074666667
1002020C0AAAIAI,2367154.46167,1340523.182142857,1241902.3778571428,1439143.9864285714
1002020S0AAABAB,1643158.2306300001,824690.83255,716857.31065,932524.341125
1002020T0AAAAAA,855586.8217499999,436763.41840715625,399748.42950557807,473778.38776975777
1002020T0AAABAB,430976.37889,239205.1365,218285.44263281248,260124.84196875
1002020Y0BBABAB,1146516.71819,171930475.63265625,153673793.8033594,190187170.6342969
100302010AAAAAA,680591.0258800002,338784.14041940006,313191.98599065,364376.30702525
1003020AAAAAAAA,369975.66133,172160.90128600312,-226953.2328646992,571275.0301019063
1003020AAAAABAB,814104.57437,341220.29559229786,-868166.1674750834,1550606.7442595428
1003020AFAAAAAA,7121658.335360003,3440349.3216699995,3147287.0894001997,3733411.5539398
1003020AFAAABAB,6974202.521159999,4991079.691270299,4620417.018348366,5361742.8409725325
1003020AFBBAAAA,1657863.8526899996,1414753.5674333125,1247772.1646919374,1581734.952026125
1003020AFBBADAB,1336653.2583500003,935999.2717467166,870283.4411140437,1001715.0527147749
1003020P0AAACAC,2078293.7157900003,961648.4653354799,853916.0295293999,1069380.9112579199
1003020P0AAAIAI,9753810.711009996,4920606.1197665995,3913570.58365335,5927641.71011478
1003020P0BGAAAC,1291716.3399299998,1280489.22639,1163680.001226,1397298.451554
1003020P0BGABAI,228651.59983,-2926412.5304268543,-5569352.098361083,-283473.0516986641
1003020R0AAAAAA,999074.8102299996,476603.8015219167,431783.74313658336,521423.8960092292
1003020W0BBABAA,656170.94565,325916.344891296,263698.5273747985,388134.159040357
1103010C0AAAAAA,5899965.997829999,5233295.7509062495,2966236.4829375,7500354.706125
1103010C0AAADAD,1937855.0751200016,831690.2961328125,378153.86328125,1285226.710546875
1103010G0AAAFAF,574453.9697,174854.48,112293.116640625,237415.83870312502
1103010H0AAAAAA,2579065.0768899997,968082.7880742189,-77610.70980615234,2013776.2506796876
1104010I0AAATAT,1445716.5210300002,731635.9201485491,489032.718868807,974239.1129906734
1104010I0BHAAAT,580575.19369,292783.6149626198,194668.58034133853,390898.6543161875
1104010S0AAAPAP,686186.5224799999,348892.29755455075,306106.82252912107,391677.77257998043
1104020AEAAAAAA,3849592.674470001,1920755.65298625,1587880.585695,2253630.82565625
1104020AEBBAAAA,6177260.609620002,3155436.52599375,2601478.0706212497,3709395.0164925
1104020T0AAAAAA,1522850.3092300002,548602.5522222222,341046.765,756158.3055555555
1104020Z0AAAAAA,1059159.8668199999,332400.91708385467,204611.97931324452,460189.8574962515
1105000B0AAAEAE,5366125.04282,2764059.1692783097,2475166.6002052105,3052951.782171406
1105000B0AAAJAJ,941448.0022,448762.3054290071,380833.35839228204,516691.2587335723
1106000AAAAAAAA,943717.29484,534595.2,482534.73,586655.7
1106000ABAAAAAA,2288566.32007,1861334.3900000001,1752191.3962500002,1970477.38375
1106000ABAAABAB,3821563.29599,2269970.95103125,2090139.0181458334,2449802.7835104167
1106000ABAAACAC,1115235.5749500003,493899.2114977476,382213.94741579995,605584.4755796952
1106000ABBBAAAA,680952.6605500001,327439.8048021094,291548.39316707227,363331.2090825879
1106000ABBBABAB,3271159.7385800006,1623649.023867025,1483643.8557539517,1763654.0664476627
1106000ACAAAAAA,5466510.316540002,2946009.72,2733385.3055625,3158633.961375
1106000ACBBAAAA,473702.6237100002,237275.2951923844,180102.43571923595,294448.1521335157
1106000ADAAAAAA,2647126.66423,2223279.17,2050672.6078125,2395885.7321875
1106000ADAAABAB,998643.6621300003,304769.68587700004,99608.43161070033,509930.939320638
1106000ADBBAAAA,577668.1955500001,265739.4351069281,233118.06025568905,298360.8073383343
1106000ADBDAAAB,917792.2342600002,284923.45391720004,88770.67629096862,481076.2331887547
1106000AEAAAAAA,840586.6016199996,497105.438375,433529.40596875,560681.45534375
1106000AEBBAAAA,553585.85648,280527.4052811093,229893.72210843163,331161.092460375
1106000AFAAAAAA,800520.62876,397343.7364854844,363301.34168958594,431386.16231566865
1106000AFAAABAB,3455972.6604899997,1750234.5783333334,1619606.9309895833,1880862.1421875
1106000AFAAACAC,3118477.6843000012,1294267.6533373697,1187111.0516160156,1401424.241642448
1106000AFBBABAB,2219047.52118,1197104.131028832,865847.7838867174,1528360.492453182
1106000AFBBACAC,1333720.16182,680012.8327466146,619670.6894869792,740354.9625899739
1106000AGAAAAAA,488883.6743,249979.69776070857,221595.35332135938,278364.0227854867
1106000AHAAAAAA,923055.397,463340.57,426731.6384375,499949.5015625
1106000AHBBAAAA,1322369.8927799999,629551.2854388516,551554.0047784159,707548.5201607381
1106000AIAAAAAA,5940274.747139998,1474718.6800000002,1384863.1031770832,1564574.2568229167
1106000AIAAABAB,2702671.4891600003,1271577.943819625,1138121.1783885937,1405034.691746075
1106000AIBBAAAA,6638872.083969999,3526139.6022212496,3169350.3140433123,3882928.855858375
1106000AIBBABAB,1922185.52473,969333.9363641376,888526.6889675718,1050141.069980925
1106000AJAAAAAA,1763242.4141700002,1084745.395234375,980644.10340625,1188846.71884375
1106000AJBBAAAA,921173.06162,470799.1869653007,387359.6833114531,554238.6906191483
1106000AKAAAAAA,616459.25378,306993.9859911875,280469.19259601564,333518.7823623333
1106000ALAAAAAA,1257272.03159,619931.9296480173,559574.8972369663,680288.9417956125
1106000ALBBAAAA,1152974.98766,582902.7410403742,526529.2202861032,639276.2550401601
1106000L0AAAAAA,5874714.315950002,3119767.88,2922459.5300000003,3317076.23
1106000L0AAABAB,5496960.58815,2670391.4835036,2137636.1851379126,3203146.81500505
1106000L0BBAAAA,994864.5657199997,512267.5335726,450015.12061057496,574519.9830659251
1106000L0BCAAAB,5282059.154239999,2557328.0204760004,2044021.724773925,3070634.316178075
1106000P0AAAAAA,1183322.41816,668020.3635000001,614018.6804062501,722022.0242812501
1106000P0AAABAB,3097720.8256900003,1411030.4842089624,1169376.5987414469,1652684.3814730437
1106000P0BBABAB,2207094.9115000004,1069945.4704701344,945160.998205653,1194729.9663277469
1106000X0AAACAC,655820.4297300001,203204.40000000002,57658.893618530274,348749.91280859377
1106000Z0AAAAAA,390282.70238,182177.72328125002,157584.645703125,206770.79915625002
1106000Z0AAASAS,1244076.56684,605130.3302595395,532972.7263503197,677287.9560933936
1106000Z0BHAAAS,966764.3262000001,473419.73359930515,415331.32834917493,531508.1534658582
1108010B0AAABAB,2021699.36108,1508398.2,1207917.5878125,1808878.8121874998
1108010B0AAACAC,468468.85102,256836.00234599996,121094.4205166979,392577.58417530206
1108010B0BBAAAB,1001885.3265500001,381804.577668,214070.4639701906,549538.677403125
1108010C0AAADAD,964034.2138,454377.19186561886,407982.4962251377,500771.8820185382
1108010C0BBAAAD,1203166.9422900002,559678.62468,511712.28584773827,607644.9635122617
1108010D0AAACAC,437995.1575599999,222886.119920625,194367.34586625,251404.89982937498
1108010D0AAADAD,1162935.96543,564096.57023,502165.6334105,626027.502366
1108010D0BCAAAC,1037231.9821499999,738878.4962304666,682320.8516722353,795436.1407886979
1108010D0BCABAD,1622709.5748800002,873953.0152403112,797100.0184122111,950806.0120684111
1108010F0AAAAAA,1769057.60389,2914415.40816,184905.61764771992,5643925.269879775
1108010H0BBAAAA,411547.68824000005,198814.2536826281,124047.08366369765,273581.41687389376
1108010K0AACFCF,956450.41234,343645.77793700766,193830.03589137283,493461.51349643926
1108010N0AAACAC,787942.36123,417139.561896,157432.74558790415,676846.3772254604
1108020J0AAAAAA,850520.69513,408803.0983043225,332498.5052812024,485107.6853930273
1108020J0BBAAAA,948167.42846,567006.2661038416,469782.82823412766,664229.6749486618
120101050BCAAAB,4628311.488630004,2409566.952374625,2002212.5229378375,2816921.3435238004
1201010AEAAAAAA,1149643.3517500004,646581.7129102874,544900.1062771687,748263.2747574374
1201010G0AAACAC,1269654.2760999997,767775.1069760383,416677.21178880864,1118873.0143330502
1202010A0AAABAB,578808.6552299999,238636.5465067649,150991.72389529474,326281.37261090195
1202010C0AAAAAA,3421335.5795799983,7241.234,6381.91653125,8100.55146875
1202010C0BBABAA,1201765.96967,572802.2364661406,449058.87895929493,696545.5987845508
1202010I0AAAFAF,650098.6134999999,2524.0572492172323,2206.506390692269,2841.608211680221
1202010M0AAABAB,1826085.7159599997,1336569.8280275436,1208994.9751277065,1464144.714230952
1202010M0AAACAC,5449918.400550004,15078.253984239998,13299.117790569062,16857.390177910936
1202010M0BBABAB,1249220.7261800002,918090.165481192,793946.4930383405,1042233.8243439845
1202010M0BBACAC,2949888.2619200004,1276481.5984879509,1085241.995925038,1467721.2514076366
1202010M0BCAAAC,1019517.0832600001,402588.302076,337106.7101633203,468069.8939886797
1202010U0AAAAAA,13218518.187019996,36934.373125,33856.930127232146,40011.81384821428
1202010U0BBAAAA,824100.4039299997,332403.71165512496,289175.335671,375632.10168975
1202010W0AAAAAA,4507883.795500001,21017.011082212757,17245.350492191534,24788.672261330466
1202010W0BBAAAA,4958731.932089999,2503028.5471624997,1786667.499212203,3219389.5715489374
1202010Y0AAAAAA,3331656.6757700006,11607.903432701172,8731.088228403321,14484.71897545508
1202010Y0BBAAAA,6070628.761270001,2600219.3177935155,1981274.3873694532,3219164.329447031
1202020I0AAABAB,538204.40504,1468.8149158,895.9687275434164,2041.6610791297526
1202020L0AACCCC,5216264.862189999,2686427.1281250003,2378683.57421875,2994170.77109375
1202020L0BCAACC,294073.67736000003,197934.7926388,157834.4087963918,238035.17819727186
1202020L0BJABCC,1425238.7777,714697.4805322266,595878.546930586,833516.470848125
1202030S0AAAAAA,268704.0064300001,131615.64206399999,103848.0647709948,159383.22129870625
1202030S0BBAAAA,526641.7095600003,259835.016002,203874.2987986875,315795.7332053125
1203010E0AAAAAA,677899.8942199997,373801.615375,334265.2655,413337.9575
1203010E0AAABAB,937811.0690900004,711550.203,401861.69475,1021238.7035625
1203020H0AAAAAA,461006.69415999996,781089.532258,660275.0237923,901904.0407237001
1203050P0AAABAB,808341.1704900002,398738.7383324378,363879.22716257494,433598.2387501138
130201000AAA6A6,751623.4344500001,376048.57883614,335057.90338235203,417039.254289928
130201000BBBAAL,3135154.114180001,4149398.128059,3587971.2558659995,4710825.000251999
130201000BBCJA8,4928480.336899998,6809906.982566799,5871558.906688499,7748254.604145599
130201000BBICBW,12628090.051159995,5948592.620897728,5201696.077752512,6695489.34508832
130201000BBJGCA,4257432.602850002,4709098.371774999,4210320.9030988,5207876.088676699
130201000BBJMCB,327601.73888,260069.67093195373,203274.7437309675,316864.59061592247
130201000BBJPCD,719271.73903,1043563.6283840998,913493.5298923599,1173633.7268758398
130201000BBKFA0,2899740.5629500006,2846480.1728219995,2640031.9671668797,3052928.4856356
1302010U0BHAAAN,3248937.1125299996,2456753.20311904,2084248.07926468,2829258.46073416
1302010U0BJAAAN,1946865.0960300001,1693716.173652,1192348.05252271,2195084.3567908304
130201100AAAMAM,542840.4427200002,171384.0,119560.24784999999,223207.75029999999
130201100BBAQA0,743965.4144099996,378623.2299319458,331332.4568467291,425913.98533694993
130201100BBAZAN,1091140.8258400005,556302.041070325,479510.6360140249,633093.4710662625
1302011L0BKAFAI,483846.21063999995,332544.16818090004,238369.98987425002,426718.35866465
1302020E0BGAAAL,545812.4715199999,846112.71201615,737480.50691895,954744.9676951501
1303000AAAAABAB,765070.5950499998,412333.168026875,343723.9749898438,480942.37101634376
1304000D0AACACA,703602.5072,356075.56106555,315220.7196053885,396930.39324652706
1304000D0BCAABB,585275.91881,324486.331012,292574.91064071876,356397.766897375
1304000D0BCABBD,612268.8568600002,299467.6165369312,224382.3823125437,374552.82710964367
1304000D0BDABCA,659521.4152800001,335948.0080042625,305089.3009137125,366806.72746705834
1304000F0AAAAAA,2014221.7017999992,1618271.4579999999,1336561.7829999998,1899981.095
1304000F0AAABAB,930609.46397,392099.99724,186446.09837916563,597753.89056845
1304000F0AABABA,1032751.81896,503966.26274866675,423572.42657986673,584360.0989174667
1304000F0AABBBB,566427.83471,342467.870535,138743.18049434063,546192.5697963
1304000F0AABDBD,2031470.3104600005,1059413.17107736,973680.8286527251,1145145.44891653
1304000F0AACCCC,3733770.8228300004,1847256.0117153998,1542551.475743208,2151960.5227869833
1304000F0BBAAAA,692026.6230299998,425469.94309224165,344704.54648570414,506235.3341176084
1304000F0BBAEBA,414255.67434,208196.871311,114758.6010117422,301635.14230790414
1304000F0BCABCC,1667531.6220800006,796255.716894,686902.180436725,905609.2533512749
1304000G0AAAAAA,1011041.4260299999,546361.2285247041,482621.9743042145,610100.4774957708
1304000G0AABABA,1502825.3991399999,804865.7004252875,725254.3908129999,884477.0100375749
1304000G0BBAAAA,620329.8346,337607.4798918499,295357.5572907104,379857.37099645205
1304000G0BBABBA,890863.8562599998,478877.76566525,414024.6521443417,543730.9106826958
1304000H0AAAAAA,1417842.3527800003,2963733.1237041666,829095.1483726588,5098371.150666383
1304000H0AABABA,897002.3083300003,456252.371267225,300754.703749325,611750.024266275
1304000H0AACACA,1187347.2364900003,584027.4783622985,469219.01354574214,698835.9504919448
1304000H0BBAAAA,505885.01247000013,248395.21528697503,14437.054882526565,482353.372515425
1304000H0BBABBA,401035.39800000004,212826.31587613752,133972.92793602502,291679.70381625
1304000H0BCABCA,4985140.894579996,2495919.5074740998,2011805.1115601999,2980033.844883279
1304000T0AACCCC,2234535.61211,54242.457978515624,48548.86826879883,59936.04817382812
1304000V0AAADAD,3982703.246269999,3258551.19,2251335.39225,4265766.924
1304000V0AAAFAF,615663.4549700001,236957.523552,84766.17636806602,389148.8700004781
1304000V0AABBBB,1274104.77902,572456.4528317709,290008.7693258594,854904.1497539583
1304000V0AABCBC,1825736.64671,950470.7359866314,755740.9512282147,1145200.4915902605
1304000V0AACHCH,3604382.68705,4904888.034144583,4100499.311780083,5709276.756509082
1304000V0AACICI,873936.97274,1054183.8365039998,525451.2416792333,1582916.4313287665
1304000V0AACSCS,80494.76852,-62218.1882479655,-240914.69310208334,116478.3144717448
1304000V0CBABCB,1350522.2468799998,705609.14235705,628161.91709945,783056.3281561625
1304000V0CGABCH,913007.0984299998,457858.27474540635,382933.70219268755,532782.847298125
1304000X0AACBCB,2107677.2405099995,1093476.980598401,935935.9506901145,1251018.0105066875
1304000X0BHABCB,885495.1192300004,455261.28236228385,392645.18747304165,517877.3890090625
1304000Y0AAAAAA,2129926.4131500004,1303040.16,1015409.7615,1590670.57575
1304000Y0AABABA,3704369.30619,2054584.1175,1785305.0302499998,2323863.2363333334
1304000Y0BBABBA,674086.8880699999,392882.71265864995,333778.8109068,451986.61862564995
1305020C0BRAACX,508634.53138000006,337235.3840305381,163880.21552665342,510590.55016047374
1305020D0AAAAAA,3060534.2253300007,1493490.497004077,1326457.4637489938,1660523.560448221
1305020D0AAACAC,3376818.4830100005,2356739.242006,2057265.2137868407,2656213.27022516
1305020D0AAAFAF,5868084.036120001,2786967.9746666667,2411275.3352083336,3162660.574458333
1305020D0AAAGAG,3462459.7997400006,2582427.740520833,2327656.4769791663,2837199.0409583333
1305020D0AAAIAI,6403298.67918,3018682.632472,2622284.9632109334,3415080.3791669332
1305020D0BBAAAA,671340.2496400002,397883.332912,360087.42785099114,435679.2346408937
1305020D0BCAAAF,3810392.61611,2054316.5916148666,1638708.2575801334,2469924.848215733
1305020D0BCABAG,4087550.491390001,2029521.898682575,1806169.347274788,2252874.6497782143
1305020D0BEAAAI,20440781.41421,9779746.518827733,8291835.489794934,11267657.780162133
1305020V0BBAAAA,553107.66307,398281.5155931563,321860.85714328906,474702.1945699258
1305020V0BCAAAA,712461.9683899999,517644.56344249996,472499.9709160109,562789.155968989
1305030B0AAAAAA,1247198.5284799999,697626.6202199021,579154.6706971037,816098.5793487543
1305030B0BBAAAA,878768.37109,481401.9222224668,405387.32252739253,557416.5075084604
1305030C0AAAAAA,4733719.8354,2716164.7933333335,2528779.235979167,2903550.1834791666
1305030C0AAACAC,1426407.8253,753892.073078,637695.1242449005,870089.0219110996
1305030C0BBAAAA,1640038.1379199992,830647.491057,693353.77919865,967941.1396881
1305030C0BBABAC,780457.0611800001,425700.55027999997,343248.0209568167,508153.0796031834
1306010C0AAABAB,693617.6025700002,410578.674129925,326462.8460508188,494694.50220903126
1306010H0AAAAAA,1285505.5300399999,629864.9080755423,516401.6372475774,743328.1842472507
1306010H0AAABAB,984990.7121299999,495432.70797892637,377465.89052340237,613399.4987157333
1306010I0AAABAB,1032455.48284,578320.5285311459,447548.1714495703,709092.9172019531
1306010I0BCAAAB,659456.63531,372592.0644766666,318900.3932782161,426283.7356751171
1306010Y0AAAAAA,4287971.404860001,2082923.0775000001,1740702.8664166667,2425143.2885833336
1306010Y0AAABAB,764583.89516,285280.340364,-93526.12569741797,664086.7952069718
1306010Y0BBAAAA,1747745.5866900003,916760.2604405624,629199.1651119187,1204321.3301270436
1306010Y0BBABAB,602197.21937,227160.840528,-46407.227962002245,500728.90521174367
1306010Z0AAAAAA,3125917.2835399993,1403094.114198,1157373.5941254376,1648814.710494525
1306010Z0AAABAB,790968.29641,407218.89726,295835.08534563595,518602.70599836565
1306010Z0BBAAAA,2086332.7345699996,986250.2647452,852839.2997875625,1119661.2297028375
1306010Z0BBABAB,676503.15566,343227.356262,244965.50902000626,441489.1971519969
1306020J0AAABAB,918858.1771600001,511706.4897864583,451407.836828125,572005.1484895833
1306030B0AAAAAA,1730710.7578599984,868523.4988429999,668017.3011167003,1069029.6876478826
1306030B0BBAAAA,1296725.2324799993,675881.0133739563,608491.986915612,743269.9952170844
1307000V0AAAAAA,627680.9693400001,263916.6518209571,141003.97997565672,386829.32551861816
1308010W0AAAAAA,2937684.8111699983,1403152.1941644123,1157649.4306142498,1648654.890447806
1308010W0BBAAAA,2573484.2292899988,1192478.0557809123,976922.5810006591,1408033.5641945498
1308010Y0AAAAAA,3981413.838,1953201.1534992033,1449669.5068416642,2456732.776080625
1308010Y0BBAAAA,3573993.87132,2025787.2761631096,1787437.1588916173,2264137.3693584846
1309000C0BLAAAQ,1803601.1320900004,902752.846378432,826276.0513318861,979229.6711558361
1309000I0AAAAAA,10588252.027300002,6393035.987500001,5614084.924166666,7171986.808333334
1309000X0AAAAAA,1063805.8755400002,507397.978725,463313.8256808789,551482.131769121
1310012F0AAABAB,3159861.72171,1514151.57750525,1306176.0971907084,1722126.9844449582
1310012K0AAARAR,1876576.98057,1101969.02732575,840091.4828171222,1363846.563554096
1310012K0AAAXAX,508128.16611999995,290916.9889038156,216297.09820905467,365536.86875334685
131002030AAAAAA,1327624.8628,658483.256125,498163.85257291666,818802.6186458333
1310020A0AAAAAA,1062175.0083199996,540389.8840000001,457755.0859375,623024.6820625
1310020H0AAABAB,1538459.3223499996,865105.6935625,774574.680125,955636.66375
1310020N0AAAAAA,1787979.8363199998,604785.19025,517275.88614583336,692294.5205000001
1310030C0AAAAAA,539924.7271700001,272555.03646946093,241036.2514114199,304073.8368220566
1310040Q0AAABAB,4776213.321810002,2526910.9802083336,2034480.3572916668,3019341.5791666666
1311020L0AAAIAI,598256.4508400002,361766.211153048,255878.464508433,467653.93731203396
1311020L0BEAAAI,559294.0563100002,299923.265646,124131.47848283699,475715.055085344
140400030BBACAC,1819342.8899100001,930868.9075072599,566850.3741344144,1294887.5067095796
140400030BBADAD,698594.16239,336146.61423074635,-17671.048498452117,689964.2783980973
140400030BCAAAD,3952227.213620001,1800421.403256,1146260.836441535,2454581.950202179
1404000ADBCAAAB,236387.18601,64427.109413753176,-334559.4690578262,463413.7021965352
1404000F0BLAAAW,1749643.8894400005,845626.5323999999,577140.2353663476,1114112.8222986327
1404000H0AAAFAF,36646827.874139994,14120638.705585938,-36693453.929902345,64934731.889921874
1404000H0AAAMAM,82391.45577,0.0,0.0,0.0
1404000H0AAANAN,77876564.80585001,28908355.92320039,-78754872.50078204,136571583.9520125
1404000H0BCADAF,1121111.34846,2033775.655903701,-1525564.886946543,5593116.16238364
1404000H0BWAAAK,648477.9097500001,1069199.8081226563,-5447794.832615625,7586194.49276875
1404000H0BXAAAM,260010.51253,0.0,0.0,0.0
1404000H0BZAAAF,1142699.1922900002,2602530.707187715,-33394304.50644531,38599366.46637531
1404000H0CCAAAN,2749153.60212,842045.2713729778,-60278348.510721005,61962438.5603685
1404000H0CEAAAP,3692061.7000200003,5200668.9306,-1587329.9026921873,11988667.44190156
1404000L0BBADAC,10114.453870000001,2275.0509827059936,-1154478.1162621875,1159028.1950559374
1404000S0BEAAAD,5128195.368459997,2367922.2222959995,1181525.1634492734,3554319.260725593
1501030G0AAAAAA,873819.8964000001,413806.4781679687,354109.63775390625,473503.3069453125
1501030H0AAAAAA,451335.50532999996,206148.08559623174,162382.51175916108,249913.65295552794
1501041T0AAAAAA,1226189.6466300003,614438.885359375,541511.291984375,687366.494875
1502010I0AAAEAE,591477.7279800001,299646.5832,100215.20295875,499077.96344125
1502010J0AABUBU,98048.63410999998,50175.64569448906,41470.477138767186,58880.81425021093
1502010J0AAELEL,7523690.8176,3878962.9121613335,3634552.7343032295,4123373.125340834
1502010J0BDAABQ,872301.9595700001,682406.12417625,621483.1913025,743329.05705
1502010J0BEAABY,1002575.1168599998,699507.7657141438,630087.7122921062,768927.871649925
1502010J0BSAAEL,891893.54932,465826.5420551094,409065.5578656589,522587.5129990365
1502010J0BWAAEL,5797354.76072,2884274.772313476,2564305.0644887052,3204244.5101614334
190201000AABLBL,2838491.08847,0.0,0.0,0.0
190201000AABNBN,2397503.2189700003,0.0,0.0,0.0
190205500BCMVA0,865254.17086,420262.650834,371467.690405734,469057.61126226594
20020200701,946025.14501,480305.8845372187,349105.8985976679,611505.8850029374
20020200822,1556851.11476,757194.0278081875,638124.4262612968,876263.6135482657
20020200913,644835.80104,300803.8106273594,267199.8185079453,334407.78481775
20020200930,619388.39107,293371.8766436113,197813.64720072265,388930.12595478515
20020201081,639482.79858,323679.88416438235,282008.9533655713,365350.79120266356
20020201082,995574.3810299999,482192.50026737596,421919.9608536626,542465.0353497666
20020201109,590041.03835,292843.51844,251844.60549306395,333842.431386936
20020201110,815291.00106,393703.79378533305,336354.5567391416,451053.0221688789
20030100068,574613.95811,312148.83862694533,270626.03114004293,353671.63901541795
20030100069,902107.76544,468235.20741499995,413471.6394271484,522998.7754028515
20030100120,620380.90531,313298.74654878123,272200.38479859376,354397.11825140624
20030100121,479276.92465999996,237400.98543299997,206680.09495490624,268121.8759110937
20030100167,1631912.9269800002,760230.3595921875,632426.5909553438,888034.1383278281
20030100169,1453145.28648,679394.9076609999,529908.3014599687,828881.5031777967
20030400101,817376.62139,398672.25911999994,357996.99949087494,439347.51874912495
20030600027,745504.3812599999,370885.14729,308207.1541670625,433563.1404129375
20030600341,1472697.05254,679850.9541065,575317.0832840235,784384.8337837188
20030600342,677996.67231,357074.1087448877,279241.43008529296,434906.79147510254
20030600343,533134.91047,261290.1301105957,222060.22910654783,300520.03779229004
20030600447,779391.81891,352973.5754699512,204638.3967212295,501308.75421867287
20030800025,712453.74846,366082.705124,315756.16670459375,416409.24354340625
20030800027,510453.84929000004,245589.67742578126,213428.29148789064,277751.0560457031
20030900017,807409.71636,365029.52546363184,196269.4671818751,533789.5742034434
20030900031,1363698.75621,678078.510461625,499609.7065896015,856547.3076742969
20030900038,1160131.62708,563184.9477014414,440387.0618366742,685982.8270852324
20030900066,400841.47763,0.0,0.0,0.0
20030900067,698003.93162,0.0,0.0,0.0
20030900070,1029727.83702,515779.60076775,458973.652904875,572585.560558914
20030900071,2516614.83939,1201622.6090406172,989902.5185062578,1413342.6820850312
20030900072,866475.53803,435325.9823339649,353633.2964266777,517018.6789620762
20030900238,667335.2845800001,324607.7733986132,264782.1040040273,384433.44279319915
20030900239,1565495.4575200002,775759.445079328,686900.0088734062,864618.9069713203
20030900240,591534.94355,289571.93792703515,233492.9202886973,345650.9634138946
20031500074,1513388.28052,771402.9995822816,571364.7952063389,971441.2039582243
20031500076,3004594.4186,1534948.3611394977,1257160.069549072,1812736.6527299238
20031500077,2516930.14325,1185280.664276283,956764.6776391006,1413796.5773404376
20031600002,548055.51975,281750.0950216318,206527.6123335869,356972.5736253354
20031600044,955425.9464199999,436000.4073767754,338070.3156953716,533930.4858583931
20031600093,631869.67658,314846.05815399997,277188.6451564023,352503.4711515976
20031700015,2232045.02941,1127861.88634035,963567.2603114438,1292156.430700725
20031700016,629608.23585,290165.02479000005,217014.18038325704,363315.8671550297
20031700053,554515.71782,291357.142499457,235472.16188192577,347242.0974675078
20031700076,1444034.13832,760245.681077,674927.4468317656,845563.9153222344
20031700077,1351648.54589,726320.4311539766,582756.3056536329,869884.574290625
20031700167,793816.8632,315261.016254,142312.30762344872,488209.7334877383
20031700168,710705.32265,335011.15564049414,224312.19865267578,445710.12367844535
20031700169,1785567.1930900002,816896.6377829004,572851.3153017188,1060941.9992322656
20031700174,1119833.09487,442169.469175,228447.02701644288,655891.917851123
20031700204,1996869.78019,1047454.65864,782131.8537450235,1312777.4635349766
20031700205,1356290.38218,712877.858016,492685.6816971289,933070.0430798437
20031700206,1238929.90745,649884.352134,432703.68437679054,867065.0090468945
20031700308,513917.9362,251189.78082,223180.16422918945,279199.3906599844
20031700311,2019869.95274,1068384.414578,931437.1700035392,1205331.6044506445
20032100141,627733.36454,313294.5661071066,208257.85828807205,418331.26233602234
20032200026,1135376.4012,511596.78198681975,395528.3163887364,627665.2696796802
20040200644,494902.71319000004,203527.58335516014,134837.66790876366,272217.4988015566
20050300118,450173.709,230879.55452983596,169626.77129481448,292132.3561512539
20050300250,653885.27746,322420.51934864256,248327.05547722656,396513.9907209765
20050300251,942622.0374400001,500789.3370269531,397289.9606848437,604288.7133690624
20050300252,777613.3256300001,373898.50094484375,314165.509306875,433631.4750196875
20050600115,963368.53755,468998.2463085468,279952.20866854425,658044.2790942967
20050600116,565765.46321,270429.8009422968,155478.11876453122,385381.47341155726
20050600127,748390.57424,387122.8185920391,205160.62086622266,569084.9909610938
20090000485,982810.4583200001,491781.8203281437,383340.0955176937,600223.5274583811
20090000945,1062182.39399,518392.66431279684,436289.91410563665,600495.4190790516
21010230115,3181817.766940002,1750203.5820439374,1478634.6077983943,2021772.6516060233
21010230116,4518492.02207,2763734.892408273,2209727.154321586,3317742.7258846834
21010230165,1018158.6481499997,563073.5626920001,426924.4633562109,699222.6524778398
21010900431,577521.36696,312437.6918794922,283202.53266548435,341672.863497457
21010900432,590361.9142300002,295881.01385421096,268478.3686365391,323283.67473233596
21010900600,322156.7564400001,174404.70935442002,57584.5590133875,291224.8538527863
21010900603,1550036.6925499996,791729.9813408601,723003.749922035,860456.212759685
21010900606,4515415.698769998,2165462.59165,1900435.298846875,2430489.942996875
21010900607,2264922.6905199997,1145794.192443,1020533.5861169556,1271054.873496889
21010900608,722016.8245600001,354558.51333315554,327114.6377330889,382002.3889332223
21010900620,742168.5142599999,360900.82995486,324695.9715206675,397105.70939455
